country,country_code,latitude,longitude
Unknown,Unknown,20.1451,55.7679
Unknown,Unknown,20.2173,56.0167
Unknown,Unknown,20.2208,56.0201
Unknown,Unknown,20.22,56.0204
Unknown,Unknown,20.219,56.0209
Unknown,Unknown,20.2206,56.0207
Unknown,Unknown,20.2179,56.0212
Unknown,Unknown,20.2176,56.0213
Unknown,Unknown,20.2167,56.0217
Unknown,Unknown,20.2024,56.0326
Unknown,Unknown,20.2027,56.0323
Unknown,Unknown,20.3312,56.1962
Unknown,Unknown,20.3414,56.2058
Unknown,Unknown,20.3351,56.2024
Unknown,Unknown,20.3353,56.2026
Unknown,Unknown,20.3341,56.2037
Unknown,Unknown,20.3936,56.22
Unknown,Unknown,20.4469,56.2549
Unknown,Unknown,20.417,56.2749
Unknown,Unknown,20.4246,56.2782
Unknown,Unknown,20.5052,56.4844
Unknown,Unknown,20.4992,56.4982
Unknown,Unknown,20.3132,56.4833
Unknown,Unknown,20.3325,56.4736
Unknown,Unknown,20.1131,56.3975
Unknown,Unknown,20.0989,56.4097
Unknown,Unknown,20.1036,56.3269
Unknown,Unknown,31.1667,-3.9167
Unknown,Unknown,24.3,-102.1833
Unknown,Unknown,24.1167,-104.3
Unknown,Unknown,24.5167,-105.25
Unknown,Unknown,35.4005,-117.6662
Unknown,Unknown,38.6167,-99.9333
Unknown,Unknown,-28.8333,21.1333
Unknown,Unknown,-31.1667,125.2667
Unknown,Unknown,-30.3667,126.0833
Unknown,Unknown,39.7833,-100.0
Unknown,Unknown,24.9783,21.885
Unknown,Unknown,-76.241,158.648
Unknown,Unknown,-76.241,158.6442
Unknown,Unknown,-76.2462,158.6293
Unknown,Unknown,-76.2421,158.6382
Unknown,Unknown,-76.2372,158.6763
Unknown,Unknown,-76.2377,158.6744
Unknown,Unknown,-76.2314,158.063
Unknown,Unknown,-76.2407,158.1547
Unknown,Unknown,-76.2421,158.1622
Unknown,Unknown,-76.2467,157.886
Unknown,Unknown,-76.2208,158.4054
Unknown,Unknown,-76.2306,158.5281
Unknown,Unknown,-76.2312,158.1018
Unknown,Unknown,-76.2608,158.5667
Unknown,Unknown,-76.2315,158.5308
Unknown,Unknown,-76.2201,158.3761
Unknown,Unknown,-76.2559,158.5772
Unknown,Unknown,-76.2312,158.3286
Unknown,Unknown,-76.2716,158.1743
Unknown,Unknown,-76.2198,158.3793
Unknown,Unknown,-76.2198,158.3794
Unknown,Unknown,-76.2383,158.2489
Unknown,Unknown,-76.2428,158.6563
Unknown,Unknown,-76.2207,157.815
Unknown,Unknown,-76.2475,157.9071
Unknown,Unknown,-76.2472,158.5953
Unknown,Unknown,-76.2318,158.3777
Unknown,Unknown,-76.2212,157.8201
Unknown,Unknown,-76.2199,158.3778
Unknown,Unknown,-76.2203,158.3797
Unknown,Unknown,-76.2207,158.3762
Unknown,Unknown,-76.22,158.3768
Unknown,Unknown,-76.239,158.2258
Unknown,Unknown,-76.2208,158.374
Unknown,Unknown,-76.2206,158.376
Unknown,Unknown,-76.2217,157.7867
Unknown,Unknown,-76.2201,158.3764
Unknown,Unknown,-76.2199,158.3784
Unknown,Unknown,-76.2199,158.3789
Unknown,Unknown,-76.2198,158.379
Unknown,Unknown,-76.2329,158.1023
Unknown,Unknown,-76.2313,158.1021
Unknown,Unknown,-76.2418,158.1576
Unknown,Unknown,-76.2404,158.0901
Unknown,Unknown,-76.22,158.379
Unknown,Unknown,-76.2199,158.3783
Unknown,Unknown,-76.2399,158.1472
Unknown,Unknown,-76.2417,158.1574
Unknown,Unknown,-76.2242,158.0457
Unknown,Unknown,-76.22,158.3783
Unknown,Unknown,-76.231,158.1015
Unknown,Unknown,-76.2403,158.1488
Unknown,Unknown,-76.2667,159.25
Unknown,Unknown,-76.2139,158.4332
Unknown,Unknown,-76.2161,158.545
Unknown,Unknown,-76.2402,158.5981
Unknown,Unknown,-76.2264,158.4455
Unknown,Unknown,-76.2154,158.5392
Unknown,Unknown,-76.2313,158.4426
Unknown,Unknown,-76.2509,158.308
Unknown,Unknown,-76.2066,158.4935
Unknown,Unknown,-76.2108,158.4572
Unknown,Unknown,-76.2073,158.4936
Unknown,Unknown,-76.2174,158.397
Unknown,Unknown,-76.215,158.4211
Unknown,Unknown,-76.2094,158.468
Unknown,Unknown,-76.2219,158.5361
Unknown,Unknown,-76.2111,158.4474
Unknown,Unknown,-76.2408,158.2389
Unknown,Unknown,-76.2068,158.4849
Unknown,Unknown,-76.2212,158.67
Unknown,Unknown,-76.2178,158.6062
Unknown,Unknown,-76.2068,158.5001
Unknown,Unknown,-76.2378,158.2624
Unknown,Unknown,-76.2423,158.2669
Unknown,Unknown,-76.2233,158.6845
Unknown,Unknown,-76.2361,158.3279
Unknown,Unknown,-76.2384,158.2487
Unknown,Unknown,-76.2231,158.5694
Unknown,Unknown,-76.2061,158.5069
Unknown,Unknown,-76.2361,158.3175
Unknown,Unknown,-76.252,158.5972
Unknown,Unknown,-76.2159,158.6198
Unknown,Unknown,-76.2238,158.5619
Unknown,Unknown,-76.2078,158.4936
Unknown,Unknown,-76.2076,158.5093
Unknown,Unknown,-76.229,158.2634
Unknown,Unknown,-76.208,158.4829
Unknown,Unknown,-76.2217,158.6847
Unknown,Unknown,-76.2353,158.3267
Unknown,Unknown,-76.219,158.4182
Unknown,Unknown,-76.2069,158.5236
Unknown,Unknown,-76.2223,158.4305
Unknown,Unknown,-76.2437,158.2173
Unknown,Unknown,-76.2262,158.6132
Unknown,Unknown,-76.2498,158.2076
Unknown,Unknown,-76.2117,158.4412
Unknown,Unknown,-76.2196,158.3792
Unknown,Unknown,-76.2101,158.4746
Unknown,Unknown,-76.2173,158.4017
Unknown,Unknown,-76.2388,158.2702
Unknown,Unknown,-76.2081,158.4926
Unknown,Unknown,-76.2061,158.4843
Unknown,Unknown,-76.236,158.2172
Unknown,Unknown,-76.2287,158.2662
Unknown,Unknown,-76.2231,158.354
Unknown,Unknown,-76.247,158.2423
Unknown,Unknown,-76.2155,158.4004
Unknown,Unknown,-76.2228,158.7929
Unknown,Unknown,-76.2233,158.3541
Unknown,Unknown,-76.2066,158.481
Unknown,Unknown,-76.2181,158.8118
Unknown,Unknown,-76.2234,158.3523
Unknown,Unknown,-76.2132,158.4404
Unknown,Unknown,-76.2354,158.7148
Unknown,Unknown,-76.2206,158.3762
Unknown,Unknown,-76.235,158.7604
Unknown,Unknown,-76.2092,158.4756
Unknown,Unknown,-76.2086,158.5105
Unknown,Unknown,-76.2214,158.6719
Unknown,Unknown,-76.2147,158.4273
Unknown,Unknown,-76.2384,158.2886
Unknown,Unknown,-76.2065,158.5095
Unknown,Unknown,-76.233,158.27
Unknown,Unknown,53.075,-105.8417
Unknown,Unknown,35.6531,-114.0244
Unknown,Unknown,35.6455,-114.0307
Unknown,Unknown,35.6464,-114.0285
Unknown,Unknown,35.6465,-114.0285
Unknown,Unknown,35.627,-114.0434
Unknown,Unknown,35.6272,-114.0432
Unknown,Unknown,35.6619,-114.0271
Unknown,Unknown,35.6638,-114.027
Unknown,Unknown,35.6973,-114.032
Unknown,Unknown,35.6795,-114.0434
Unknown,Unknown,35.644800000000004,-114.0345
Unknown,Unknown,35.6268,-114.0437
Unknown,Unknown,35.6973,-114.0617
Unknown,Unknown,35.6333,-114.0833
Unknown,Unknown,35.6413,-114.09
Unknown,Unknown,35.647,-114.0955
Unknown,Unknown,35.6587,-114.0257
Unknown,Unknown,35.64,-114.0328
Unknown,Unknown,35.6245,-114.0469
Unknown,Unknown,32.0,-95.0
Unknown,Unknown,35.4167,-117.9167
Unknown,Unknown,40.25,-100.5
Unknown,Unknown,-30.7167,116.5
Unknown,Unknown,53.932900000000004,-112.977
Unknown,Unknown,43.8667,-85.5167
Unknown,Unknown,25.5833,0.5
Unknown,Unknown,25.6333,0.5333
Unknown,Unknown,25.6333,0.5
Unknown,Unknown,-30.0667,128.9833
Unknown,Unknown,-30.0667,128.9667
Unknown,Unknown,-30.25,128.8
Unknown,Unknown,-30.15,128.8
Unknown,Unknown,-30.6,128.4833
Unknown,Unknown,-30.65,128.4083
Unknown,Unknown,-30.0833,128.8167
Unknown,Unknown,-30.3167,128.985
Unknown,Unknown,-30.3217,128.85
Unknown,Unknown,-30.2167,128.3
Unknown,Unknown,-30.5,128.5
Unknown,Unknown,-30.0833,128.9167
Unknown,Unknown,-30.0833,128.8333
Unknown,Unknown,-30.2867,128.635
Unknown,Unknown,-30.1667,129.0
Unknown,Unknown,-30.1667,128.9167
Unknown,Unknown,-30.5173,128.4762
Unknown,Unknown,-30.5167,128.4583
Unknown,Unknown,-30.0678,128.9848
Unknown,Unknown,-30.3028,128.5262
Unknown,Unknown,-30.3008,128.5255
Unknown,Unknown,-30.3183,128.3833
Unknown,Unknown,-30.2867,128.5733
Unknown,Unknown,-30.2483,128.6353
Unknown,Unknown,-30.3181,128.3733
Unknown,Unknown,-30.1237,128.8495
Unknown,Unknown,-23.1756,-69.7183
Unknown,Unknown,36.9867,-97.555
Unknown,Unknown,40.0833,-98.9167
Unknown,Unknown,39.4589,-4.3775
Unknown,Unknown,23.2925,-10.1748
Unknown,Unknown,23.3907,-9.9402
Unknown,Unknown,-34.6667,139.2833
Unknown,Unknown,33.5333,-99.6167
Unknown,Unknown,-21.9833,-69.6167
Unknown,Unknown,10.0,9.0
Unknown,Unknown,37.2222,-101.6814
Unknown,Unknown,31.9,-96.4
Unknown,Unknown,35.5833,-117.5667
Unknown,Unknown,38.5167,-107.8333
Unknown,Unknown,-23.8708,-67.1764
Unknown,Unknown,-32.8717,-64.2233
Unknown,Unknown,-13.1233,-42.2885
Unknown,Unknown,-39.85,-69.4833
Unknown,Unknown,35.3,-106.6333
Unknown,Unknown,-30.3667,126.0167
Unknown,Unknown,50.94,-96.9917
Unknown,Unknown,35.6333,-115.3667
Unknown,Unknown,35.6593,-115.3717
Unknown,Unknown,35.6717,-115.3672
Unknown,Unknown,35.6835,-115.347
Unknown,Unknown,35.673,-115.3672
Unknown,Unknown,35.6808,-115.3406
Unknown,Unknown,35.6741,-115.3681
Unknown,Unknown,35.6701,-115.3725
Unknown,Unknown,35.6773,-115.3566
Unknown,Unknown,35.6735,-115.3507
Unknown,Unknown,35.6659,-115.3708
Unknown,Unknown,-72.6533,160.307
Unknown,Unknown,34.0833,-103.5
Unknown,Unknown,34.4222,-101.4975
Unknown,Unknown,41.65,-109.025
Unknown,Unknown,25.3333,-104.6667
Unknown,Unknown,-22.3333,118.0
Unknown,Unknown,34.065,-103.4083
Unknown,Unknown,37.1167,-101.6
Unknown,Unknown,37.0833,-101.6
Unknown,Unknown,50.2853,46.6997
Unknown,Unknown,35.7667,-102.95
Unknown,Unknown,-23.0833,14.715
Unknown,Unknown,34.8667,-98.95
Unknown,Unknown,33.7833,-103.5667
Unknown,Unknown,33.7167,-103.65
Unknown,Unknown,33.8833,-103.5667
Unknown,Unknown,34.2167,-103.2833
Unknown,Unknown,33.0833,-103.5
Unknown,Unknown,33.75,-103.1333
Unknown,Unknown,34.1,-103.4833
Unknown,Unknown,34.2167,-103.2
Unknown,Unknown,34.3167,-103.4167
Unknown,Unknown,34.1167,-103.5667
Unknown,Unknown,34.1333,-103.5667
Unknown,Unknown,33.8181,-103.2069
Unknown,Unknown,34.1833,-103.2333
Unknown,Unknown,34.15,-104.0167
Unknown,Unknown,33.8,-103.25
Unknown,Unknown,34.2833,-103.4333
Unknown,Unknown,33.7833,-103.55
Unknown,Unknown,34.0833,-103.6167
Unknown,Unknown,34.0833,-103.5167
Unknown,Unknown,34.3,-103.45
Unknown,Unknown,34.25,-103.5167
Unknown,Unknown,34.2333,-103.25
Unknown,Unknown,34.1333,-103.3667
Unknown,Unknown,33.6167,-103.45
Unknown,Unknown,34.2167,-103.35
Unknown,Unknown,33.8833,-103.7
Unknown,Unknown,34.3,-103.4333
Unknown,Unknown,34.4167,-103.5833
Unknown,Unknown,34.2167,-103.5
Unknown,Unknown,34.0833,-103.4833
Unknown,Unknown,34.1833,-103.4333
Unknown,Unknown,34.1,-103.5833
Unknown,Unknown,34.05,-103.5
Unknown,Unknown,33.6333,-103.1667
Unknown,Unknown,34.0833,-103.5667
Unknown,Unknown,33.6667,-103.4167
Unknown,Unknown,34.2,-103.2333
Unknown,Unknown,34.3167,-103.3833
Unknown,Unknown,34.2833,-103.2833
Unknown,Unknown,34.0667,-103.5167
Unknown,Unknown,34.1333,-103.5333
Unknown,Unknown,34.2833,-103.5167
Unknown,Unknown,34.0917,-103.5017
Unknown,Unknown,34.0917,-103.6767
Unknown,Unknown,33.9583,-103.9383
Unknown,Unknown,34.2167,-103.55
Unknown,Unknown,33.6,-103.3
Unknown,Unknown,34.05,-103.5833
Unknown,Unknown,33.995,-103.25
Unknown,Unknown,33.7388,-103.65
Unknown,Unknown,33.7222,-103.6733
Unknown,Unknown,34.1883,-103.9417
Unknown,Unknown,34.2167,-103.9333
Unknown,Unknown,34.2167,-103.1333
Unknown,Unknown,34.2167,-103.1833
Unknown,Unknown,33.7367,-103.6233
Unknown,Unknown,-15.0,135.0
Unknown,Unknown,34.8279,-118.1464
Unknown,Unknown,34.8333,-118.0667
Unknown,Unknown,14.6,-88.6833
Unknown,Unknown,30.8167,-97.05
Unknown,Unknown,30.0581,-96.6514
Unknown,Unknown,30.0667,-96.7
Unknown,Unknown,39.1667,-98.4333
Unknown,Unknown,46.7833,-108.5667
Unknown,Unknown,-29.8,148.6333
Unknown,Unknown,35.95,-104.2
Unknown,Unknown,20.0,50.0
Unknown,Unknown,34.3,-81.4
Unknown,Unknown,48.348,17.866
Unknown,Unknown,39.5,-85.5
Unknown,Unknown,38.6167,-102.7167
Unknown,Unknown,39.6167,-85.45
Unknown,Unknown,39.8,-105.5
Unknown,Unknown,32.1333,-111.1333
Unknown,Unknown,81.1667,-49.0
Unknown,Unknown,32.9167,-104.6667
Unknown,Unknown,34.7564,-114.2344
Unknown,Unknown,34.7563,-114.2343
Unknown,Unknown,34.7587,-114.2334
Unknown,Unknown,34.7508,-114.2272
Unknown,Unknown,34.7467,-114.21
Unknown,Unknown,30.2667,-4.6667000000000005
Unknown,Unknown,32.8658,-97.3231
Unknown,Unknown,40.7167,-90.4167
Unknown,Unknown,48.4833,3.5833
Unknown,Unknown,-21.1922,55.6864
Unknown,Unknown,27.0,-105.25
Unknown,Unknown,-23.826,-68.5722
Unknown,Unknown,-24.2033,-68.805
Unknown,Unknown,38.9833,-111.85
Unknown,Unknown,39.4,-100.4
Unknown,Unknown,66.8,28.45
Unknown,Unknown,40.9167,-111.6667
Unknown,Unknown,37.95,-85.7833
Unknown,Unknown,42.5333,-122.875
Unknown,Unknown,31.4167,-100.35
Unknown,Unknown,34.0006,-115.7297
Unknown,Unknown,-27.5586,-56.1344
Unknown,Unknown,-35.5333,-58.7667
Unknown,Unknown,-23.4333,-69.5
Unknown,Unknown,36.0,-119.0
Unknown,Unknown,23.4833,-104.3667
Unknown,Unknown,35.0,-112.0
Unknown,Unknown,32.1666,-111.1172
Unknown,Unknown,24.7,-99.0833
Unknown,Unknown,-25.575,-69.795
Unknown,Unknown,-25.4462,-69.8587
Unknown,Unknown,-25.4473,-69.8607
Unknown,Unknown,-25.4458,-69.8635
Unknown,Unknown,-25.4463,-69.8553
Unknown,Unknown,-25.4475,-69.851
Unknown,Unknown,-25.4485,-69.8518
Unknown,Unknown,-25.4477,-69.8718
Unknown,Unknown,-25.4477,-69.8673
Unknown,Unknown,-25.4478,-69.8673
Unknown,Unknown,-25.4432,-69.8955
Unknown,Unknown,-25.4438,-69.8703
Unknown,Unknown,-25.445,-69.8707
Unknown,Unknown,-25.4445,-69.867
Unknown,Unknown,-25.4442,-69.8715
Unknown,Unknown,-25.4435,-69.8745
Unknown,Unknown,-25.443,-69.8752
Unknown,Unknown,-25.4425,-69.874
Unknown,Unknown,-25.4415,-69.8762
Unknown,Unknown,-25.4417,-69.8735
Unknown,Unknown,-25.4425,-69.8722
Unknown,Unknown,-25.443,-69.8718
Unknown,Unknown,-25.44,-69.8723
Unknown,Unknown,-25.372,-69.8995
Unknown,Unknown,-25.4425,-69.8712
Unknown,Unknown,-25.4427,-69.8712
Unknown,Unknown,-25.4412,-69.8712
Unknown,Unknown,-25.4418,-69.871
Unknown,Unknown,-25.4418,-69.8703
Unknown,Unknown,-25.4403,-69.879
Unknown,Unknown,-25.4425,-69.8772
Unknown,Unknown,-25.4408,-69.8688
Unknown,Unknown,-25.4403,-69.8682
Unknown,Unknown,-25.4397,-69.8798
Unknown,Unknown,-25.4405,-69.8802
Unknown,Unknown,-25.4398,-69.8803
Unknown,Unknown,-25.4418,-69.8817
Unknown,Unknown,-25.371,-69.8975
Unknown,Unknown,-25.44,-69.884
Unknown,Unknown,-25.4395,-69.884
Unknown,Unknown,-25.4448,-69.881
Unknown,Unknown,-25.4432,-69.8825
Unknown,Unknown,-25.4437,-69.884
Unknown,Unknown,-25.4435,-69.8667
Unknown,Unknown,-25.4423,-69.8647
Unknown,Unknown,-25.443,-69.8637
Unknown,Unknown,-25.4473,-69.8835
Unknown,Unknown,-25.4393,-69.8863
Unknown,Unknown,-25.4397,-69.8865
Unknown,Unknown,-25.4387,-69.8865
Unknown,Unknown,-25.4395,-69.8858
Unknown,Unknown,-25.44,-69.8883
Unknown,Unknown,-25.4407,-69.8637
Unknown,Unknown,-25.4393,-69.8635
Unknown,Unknown,-25.4388,-69.8588
Unknown,Unknown,-25.449,-69.8815
Unknown,Unknown,-25.4493,-69.8815
Unknown,Unknown,-25.449,-69.8803
Unknown,Unknown,-25.4465,-69.8858
Unknown,Unknown,-25.4407,-69.8608
Unknown,Unknown,-25.4252,-69.6902
Unknown,Unknown,-25.5833,-69.7833
Unknown,Unknown,-33.3333,-66.3833
Unknown,Unknown,29.5,-98.5
Unknown,Unknown,-16.2167,-50.3
Unknown,Unknown,39.43,-99.995
Unknown,Unknown,40.8167,-102.25
Unknown,Unknown,30.1333,-102.15
Unknown,Unknown,40.4333,-98.0667
Unknown,Unknown,35.25,-106.5
Unknown,Unknown,35.9333,-91.6333
Unknown,Unknown,19.2167,-98.3
Unknown,Unknown,-26.2167,-48.6
Unknown,Unknown,24.4667,-103.35
Unknown,Unknown,-16.2667,-47.95
Unknown,Unknown,5.9167000000000005,-73.0
Unknown,Unknown,27.3333,-112.3333
Unknown,Unknown,-33.5094,-53.4108
Unknown,Unknown,24.5,-106.0
Unknown,Unknown,-21.55,-43.0167
Unknown,Unknown,41.7661,-8.5836
Unknown,Unknown,36.5,137.0
Unknown,Unknown,39.8443,-100.51
Unknown,Unknown,32.9489,-81.865
Unknown,Unknown,48.4833,44.8167
Unknown,Unknown,45.9835,105.7588
Unknown,Unknown,26.4455,15.5925
Unknown,Unknown,26.812,15.8747
Unknown,Unknown,26.4277,15.8483
Unknown,Unknown,27.1388,15.5475
Unknown,Unknown,26.8425,15.6918
Unknown,Unknown,24.297,18.4143
Unknown,Unknown,24.4,81.8833
Unknown,Unknown,35.1667,-88.1833
Unknown,Unknown,40.8622,-118.5417
Unknown,Unknown,37.5239,-98.6299
Unknown,Unknown,20.5167,56.6667
Unknown,Unknown,20.9718,56.878
Unknown,Unknown,20.979,57.162
Unknown,Unknown,20.796,57.208
Unknown,Unknown,20.996,57.3258
Unknown,Unknown,20.927,57.2855
Unknown,Unknown,20.9523,57.3045
Unknown,Unknown,20.9805,57.319
Unknown,Unknown,20.9915,57.307
Unknown,Unknown,20.992,57.3058
Unknown,Unknown,21.0033,57.2885
Unknown,Unknown,20.9825,57.3148
Unknown,Unknown,20.9655,57.3208
Unknown,Unknown,21.0198,57.2982
Unknown,Unknown,21.048,57.2867
Unknown,Unknown,20.9787,57.3272
Unknown,Unknown,20.9683,57.3173
Unknown,Unknown,20.551,57.1443
Unknown,Unknown,20.6827,57.179
Unknown,Unknown,20.6943,57.1605
Unknown,Unknown,21.0523,57.2857
Unknown,Unknown,21.0718,57.2662
Unknown,Unknown,21.0903,57.2473
Unknown,Unknown,21.1153,57.2212
Unknown,Unknown,21.0218,57.2467
Unknown,Unknown,21.0585,57.2728
Unknown,Unknown,20.9675,57.3235
Unknown,Unknown,21.0657,57.2245
Unknown,Unknown,21.0848,57.0552
Unknown,Unknown,20.8258,57.1993
Unknown,Unknown,21.051,57.2765
Unknown,Unknown,21.054,57.2768
Unknown,Unknown,20.9967,57.2912
Unknown,Unknown,21.0652,57.2817
Unknown,Unknown,20.6737,57.18
Unknown,Unknown,20.6658,57.1863
Unknown,Unknown,21.0692,57.289
Unknown,Unknown,21.0682,57.281
Unknown,Unknown,21.0569,57.2764
Unknown,Unknown,21.0636,57.2714
Unknown,Unknown,21.0756,57.2572
Unknown,Unknown,20.7231,57.1253
Unknown,Unknown,20.936700000000002,57.2611
Unknown,Unknown,21.0608,57.2719
Unknown,Unknown,21.0436,57.0175
Unknown,Unknown,20.8233,57.0853
Unknown,Unknown,20.9383,56.8772
Unknown,Unknown,21.0092,56.9869
Unknown,Unknown,20.9807,57.3022
Unknown,Unknown,20.9758,57.323
Unknown,Unknown,20.974,57.3208
Unknown,Unknown,21.011,57.3207
Unknown,Unknown,21.015,57.338
Unknown,Unknown,20.9828,57.3348
Unknown,Unknown,20.9735,57.305
Unknown,Unknown,20.53,56.6717
Unknown,Unknown,21.0617,57.3267
Unknown,Unknown,20.4567,56.6567
Unknown,Unknown,20.5417,56.6783
Unknown,Unknown,20.98,57.3183
Unknown,Unknown,20.5067,56.655
Unknown,Unknown,21.06,57.29
Unknown,Unknown,20.5817,56.7983
Unknown,Unknown,21.0,57.31
Unknown,Unknown,21.035,57.2681
Unknown,Unknown,20.5317,56.6767
Unknown,Unknown,20.0433,57.2783
Unknown,Unknown,21.3267,57.1783
Unknown,Unknown,20.819,57.3397
Unknown,Unknown,20.7752,57.2817
Unknown,Unknown,20.819,57.2637
Unknown,Unknown,20.6382,57.169
Unknown,Unknown,20.6515,57.169
Unknown,Unknown,20.6275,57.1643
Unknown,Unknown,20.6845,57.1407
Unknown,Unknown,20.7325,57.122
Unknown,Unknown,21.0118,57.33
Unknown,Unknown,21.004,57.3187
Unknown,Unknown,21.0518,57.2697
Unknown,Unknown,21.0683,57.27
Unknown,Unknown,20.71,57.0217
Unknown,Unknown,20.32,57.231700000000004
Unknown,Unknown,20.53,56.665
Unknown,Unknown,20.8817,57.2
Unknown,Unknown,21.0,57.32
Unknown,Unknown,21.1667,56.6667
Unknown,Unknown,21.1702,56.6828
Unknown,Unknown,21.0992,57.0912
Unknown,Unknown,20.9912,57.3388
Unknown,Unknown,21.1231,56.9824
Unknown,Unknown,21.1091,56.9335
Unknown,Unknown,21.1454,56.7875
Unknown,Unknown,21.1449,56.8059
Unknown,Unknown,20.6157,57.1632
Unknown,Unknown,20.8275,57.3055
Unknown,Unknown,21.053,57.2627
Unknown,Unknown,20.935,57.0117
Unknown,Unknown,20.9833,57.3267
Unknown,Unknown,21.0183,57.3133
Unknown,Unknown,21.0583,57.2917
Unknown,Unknown,20.5417,56.6883
Unknown,Unknown,20.9267,57.255
Unknown,Unknown,21.0667,57.3167
Unknown,Unknown,21.085,57.28
Unknown,Unknown,20.99,57.3067
Unknown,Unknown,20.985,57.2967
Unknown,Unknown,21.0433,57.2967
Unknown,Unknown,21.06,57.265
Unknown,Unknown,21.0467,57.255
Unknown,Unknown,20.46,56.675
Unknown,Unknown,20.5417,56.68
Unknown,Unknown,20.5367,56.6833
Unknown,Unknown,20.9983,57.3217
Unknown,Unknown,21.0033,57.315
Unknown,Unknown,21.0033,57.3217
Unknown,Unknown,21.0083,57.31
Unknown,Unknown,21.07,57.3133
Unknown,Unknown,21.02,57.2817
Unknown,Unknown,21.0083,57.0
Unknown,Unknown,21.0067,57.3217
Unknown,Unknown,20.98,57.3333
Unknown,Unknown,21.0883,57.2917
Unknown,Unknown,20.9983,57.315
Unknown,Unknown,21.09,56.915
Unknown,Unknown,21.0033,57.3183
Unknown,Unknown,21.07,57.27
Unknown,Unknown,21.0683,57.3156
Unknown,Unknown,20.9987,57.2947
Unknown,Unknown,21.0336,57.3206
Unknown,Unknown,21.0648,57.2736
Unknown,Unknown,21.0664,57.2676
Unknown,Unknown,21.0713,57.1018
Unknown,Unknown,21.1837,57.2101
Unknown,Unknown,21.187,57.2087
Unknown,Unknown,21.2077,57.2114
Unknown,Unknown,21.0629,57.3156
Unknown,Unknown,21.0426,57.2977
Unknown,Unknown,21.057,57.2997
Unknown,Unknown,21.0074,57.2666
Unknown,Unknown,21.0483,57.3092
Unknown,Unknown,21.0516,57.3114
Unknown,Unknown,21.0464,57.3103
Unknown,Unknown,21.0391,57.3102
Unknown,Unknown,21.0386,57.2938
Unknown,Unknown,20.992,57.3199
Unknown,Unknown,21.0372,57.2902
Unknown,Unknown,21.0369,57.2899
Unknown,Unknown,21.038,57.2928
Unknown,Unknown,21.0517,57.2379
Unknown,Unknown,20.9987,57.325
Unknown,Unknown,21.0675,57.2722
Unknown,Unknown,21.0657,57.2636
Unknown,Unknown,21.0172,57.3203
Unknown,Unknown,20.09,56.7029
Unknown,Unknown,20.09,56.7205
Unknown,Unknown,20.07,56.7237
Unknown,Unknown,21.037,57.3269
Unknown,Unknown,20.9835,57.201
Unknown,Unknown,21.0202,57.2115
Unknown,Unknown,21.0206,57.2131
Unknown,Unknown,21.1679,56.5414
Unknown,Unknown,21.1052,56.9963
Unknown,Unknown,20.5732,57.3233
Unknown,Unknown,20.966,57.3255
Unknown,Unknown,21.0133,57.3183
Unknown,Unknown,20.9933,57.28
Unknown,Unknown,21.0552,57.2975
Unknown,Unknown,21.0645,57.2992
Unknown,Unknown,20.573,56.7026
Unknown,Unknown,21.0483,57.2583
Unknown,Unknown,20.995,57.325
Unknown,Unknown,20.5482,56.6793
Unknown,Unknown,20.7211,57.1269
Unknown,Unknown,20.1762,56.519800000000004
Unknown,Unknown,20.4763,57.3601
Unknown,Unknown,20.5148,57.2774
Unknown,Unknown,20.5646,57.1779
Unknown,Unknown,20.5694,57.3217
Unknown,Unknown,20.5877,57.0975
Unknown,Unknown,20.6024,57.379
Unknown,Unknown,20.8633,56.2033
Unknown,Unknown,20.9659,57.3246
Unknown,Unknown,20.966,57.3257
Unknown,Unknown,20.8635,56.2035
Unknown,Unknown,21.0358,57.3282
Unknown,Unknown,21.0396,57.3109
Unknown,Unknown,21.043,57.3431
Unknown,Unknown,21.0626,57.2738
Unknown,Unknown,21.0626,57.2742
Unknown,Unknown,21.0653,57.2804
Unknown,Unknown,21.0672,57.2835
Unknown,Unknown,21.0696,57.2912
Unknown,Unknown,21.0709,57.3112
Unknown,Unknown,21.071,57.2948
Unknown,Unknown,21.0835,57.2527
Unknown,Unknown,20.004,56.762
Unknown,Unknown,20.1948,57.2022
Unknown,Unknown,20.2013,56.9614
Unknown,Unknown,20.295,56.5076
Unknown,Unknown,20.3317,57.2474
Unknown,Unknown,20.0358,57.2204
Unknown,Unknown,20.3686,56.8867
Unknown,Unknown,20.4028,57.0374
Unknown,Unknown,20.4144,57.0658
Unknown,Unknown,20.4209,57.3593
Unknown,Unknown,20.4242,56.5618
Unknown,Unknown,20.4274,57.103
Unknown,Unknown,20.4334,56.5872
Unknown,Unknown,20.4425,57.233
Unknown,Unknown,20.4841,56.9429
Unknown,Unknown,20.4853,57.2142
Unknown,Unknown,20.4893,57.4006
Unknown,Unknown,20.4904,57.3935
Unknown,Unknown,20.4913,57.3695
Unknown,Unknown,20.4935,57.2519
Unknown,Unknown,20.0603,56.9492
Unknown,Unknown,20.0626,56.9533
Unknown,Unknown,20.5005,57.2705
Unknown,Unknown,20.5022,57.3737
Unknown,Unknown,20.5077,57.1513
Unknown,Unknown,20.5117,57.3184
Unknown,Unknown,20.5132,57.3676
Unknown,Unknown,20.5168,57.3651
Unknown,Unknown,20.5263,57.386
